date,SSI,VND,HPG,SJS,NKG,MWG,HCM,VGC,VNM,CTD
4/2/2019,12.55000019,3.839999914,11.23999977,21.67000008,4.829999924,26.65999985,26.70999908,15.96000004,93.65000153,98.25
4/3/2019,12.39999962,3.839999914,11.23999977,21.56999969,5.119999886,26.56999969,26.52000046,16.04000092,92.5,98.19000244
4/4/2019,12.36999989,3.829999924,11.34000015,22.19000053,5.21999979,26.46999931,26.52000046,16.20000076,93.11000061,97.15000153
4/5/2019,12.46000004,3.730000019,11.38000011,22.43000031,4.989999771,26.65999985,26.52000046,16.12000084,91.88999939,97.01000214
4/8/2019,12.60000038,3.680000067,11.34000015,22.46999931,5.010000229,26.62999916,27.10000038,15.72999954,91.81999969,97.01000214
4/9/2019,12.68999958,3.680000067,11.23999977,22.43000031,4.800000191,26.54000092,27.29000092,15.72999954,92.01999664,90.25
4/10/2019,12.43999958,3.650000095,11.18999958,21.76000023,4.800000191,26.25,26.95999908,15.26000023,92.08999634,83.98000336
4/11/2019,12.35000038,3.539999962,11.18999958,21.56999969,4.889999866,26.15999985,26.62000084,15.26000023,92.29000092,83.91000366
4/12/2019,12.23999977,3.609999895,11.22000027,21.47999954,4.860000134,26.15999985,26.13999939,15.26000023,91.62000275,86.94999695
4/16/2019,12.13000011,3.640000105,11.11999989,21.29000092,4.739999771,25.89999962,25.89999962,15.26000023,91.75,85.5
4/17/2019,12.02999973,3.650000095,11.06000042,19.81999969,4.489999771,25.93000031,25.61000061,15.5,90.26000214,83.83999634
4/18/2019,11.78999996,3.650000095,10.96000004,18.45000076,4.420000076,25.80999947,24.88999939,15.5,87.94999695,83.15000153
4/19/2019,11.78999996,3.589999914,11.06000042,18.36000061,4.46999979,26.05999947,24.60000038,15.18000031,86.19000244,83.76999664
4/22/2019,11.42000008,3.579999924,11.14999962,17.79000092,4.380000114,26.30999947,23.35000038,14.78999996,87.87999725,82.38999939
4/23/2019,11.39999962,3.579999924,11.17000008,17.87999916,4.380000114,26.25,23.35000038,14.64000034,87.87999725,82.80999756
4/24/2019,11.64999962,3.609999895,11.68000031,17.79000092,4.449999809,26.30999947,24.88999939,14.64000034,88.08999634,83.43000031
4/25/2019,11.56000042,3.630000114,11.59000015,18.17000008,4.400000095,26.46999931,24.40999985,14.72000027,88.22000122,83.36000061
4/26/2019,11.68999958,3.720000029,11.76000023,18.36000061,4.440000057,26.92000008,24.45999908,14.86999989,88.90000153,83.29000092
5/2/2019,11.60000038,3.75999999,11.89999962,18.30999947,4.309999943,27.27000046,23.82999992,15.10999966,87.61000061,83.08000183
5/3/2019,11.73999977,3.769999981,11.96000004,17.03000069,4.300000191,27.22999954,24.30999947,15.18000031,87.87999725,83.76999664
5/6/2019,11.42000008,3.75999999,11.71000004,16.27000046,4.110000134,26.56999969,24.02000046,15.56999969,86.86000061,82.38999939
5/7/2019,11.28999996,3.769999981,11.72999954,16.55999947,4.010000229,26.60000038,24.60000038,15.64999962,NULL,82.19000244
5/8/2019,11.19999981,3.75,11.60999966,16.75,4.03000021,26.46999931,25.37000084,15.56999969,88.29000092,81.5
5/9/2019,11.14999962,3.819999933,11.52000046,16.55999947,4.039999962,26.65999985,24.98999977,16.12000084,90.87000275,80.66999817
5/10/2019,11.35000038,3.809999943,11.5,16.75,4.059999943,26.95000076,25.27000046,15.72999954,91.94999695,80.80999756
5/13/2019,11.42000008,3.799999952,11.22000027,17.5,4.079999924,27.01000023,25.89999962,15.64999962,92.01999664,80.40000153
5/14/2019,11.35000038,3.819999933,11.34000015,17.87999916,4.139999866,27.11000061,25.95000076,16.04000092,92.56999969,78.94999695
5/15/2019,11.67000008,3.789999962,11.34000015,17.31999969,4.139999866,27.57999992,26.22999954,16.04000092,92.01999664,80.66999817
5/16/2019,11.57999992,3.74000001,11.31000042,17.12999916,4.150000095,27.27000046,NULL,16.20000076,93.30999756,82.05000305
5/17/2019,11.64999962,3.74000001,11.28999996,16.75,4.150000095,27.42000008,25.65999985,16.04000092,90.59999847,81.36000061
5/20/2019,11.82999992,3.710000038,11.47999954,17.87999916,4.150000095,NULL,26.19000053,15.96000004,89.65000153,81.01999664
5/21/2019,11.81000042,3.690000057,11.52000046,17.79000092,4.110000134,27.95999908,24.54999924,15.81000042,89.65000153,79.77999878
5/22/2019,11.81000042,3.690000057,11.55000019,17.60000038,4.210000038,28.05999947,24.5,15.96000004,88.55999756,79.5
5/23/2019,11.81000042,3.660000086,11.47000027,17.79999924,4.139999866,28.25,24.45999908,15.96000004,90.94000244,79.43000031
5/24/2019,11.57999992,3.539999962,11.26000023,17.70000076,4.150000095,28.61000061,24.02000046,15.60999966,89.58000183,79.43000031
5/27/2019,11.48999977,3.579999924,11.27000046,18.29999924,3.960000038,28.28000069,23.59000015,15.5,90.19000244,78.59999847
5/28/2019,11.42000008,3.589999914,11.22000027,17.89999962,4.059999943,28.44000053,23.59000015,15.56999969,89.23999786,77.91000366
5/29/2019,11.35000038,3.599999905,11.38000011,17.79999924,4.139999866,28.21999931,23.87999916,15.34000015,87.87999725,76.59999847
5/30/2019,11.38000011,3.640000105,11.19999981,17.60000038,4.110000134,28.25,23.87999916,15.34000015,86.86000061,77.22000122
5/31/2019,11.26000023,3.630000114,11.23999977,17.60000038,4.070000172,27.77000046,23.45000076,16.04000092,87.26999664,76.52999878
6/3/2019,11.22000027,3.650000095,11.02999973,17.5,3.980000019,27.40999985,22.29999924,15.96000004,87.55000305,76.47000122
6/4/2019,11.23999977,3.660000086,11.06000042,17.5,3.980000019,27.72999954,22.14999962,15.96000004,86.86000061,73.29000092
6/5/2019,11.26000023,3.680000067,10.82999992,17.60000038,4.03000021,27.93000031,22.38999939,15.92000008,86.93000031,73.77999878
6/6/2019,11.19999981,3.680000067,10.32999992,17.39999962,4.03000021,27.88999939,21.95999908,15.60999966,87.13999939,73.77999878
6/7/2019,11.35000038,3.589999914,10.44999981,17.60000038,4.019999981,28.47999954,22.34000015,15.64999962,86.18000031,72.80999756
6/10/2019,11.42000008,3.650000095,10.42000008,17.89999962,4.090000153,28.56999969,22.72999954,15.56999969,85.97000122,73.16000366
6/11/2019,11.42000008,3.630000114,10.47000027,NULL,4.119999886,28.88999939,22.62999916,15.72999954,84.59999847,73.16000366
6/12/2019,11.26000023,3.630000114,10.52000046,18.20000076,4.110000134,29.25,22.54000092,15.72999954,84.94000244,73.01999664
6/13/2019,11.23999977,3.680000067,10.47000027,19.29999924,4.059999943,28.82999992,22.34000015,15.72999954,84.94000244,71.91999817
6/14/2019,11.23999977,3.670000076,10.44999981,19.70000076,4.03000021,28.72999954,22.20000076,16.30999947,84.45999908,70.54000092
6/17/2019,11.14999962,3.660000086,10.22000027,19.60000038,4.019999981,28.31999969,21.95999908,16.27000046,84.73000336,68.33000183
6/18/2019,11.07999992,3.650000095,10.48999977,20.5,4.010000229,28.47999954,21.86000061,16.27000046,84.73000336,66.73999786
6/19/2019,11.23999977,3.619999886,10.85999966,20.20000076,4.210000038,28.56999969,21.95999908,15.96000004,86.18000031,67.23000336
6/20/2019,11.23999977,3.630000114,10.85999966,20.20000076,4.210000038,28.56999969,21.95999908,15.56999969,84.52999878,67.23000336
6/21/2019,11.38000011,3.650000095,10.78999996,19.54999924,4.130000114,29.35000038,23.05999947,15.85000038,84.73000336,67.23000336
6/24/2019,11.28999996,3.589999914,10.63000011,19.85000038,4.099999905,29.47999954,23.15999985,15.81000042,84.80000305,67.56999969
6/25/2019,11.26000023,3.559999943,10.52000046,20.29999924,4.210000038,29.61000061,22.87000084,15.85000038,84.52999878,70.33000183
6/26/2019,11.23999977,3.599999905,10.42000008,20.10000038,4.210000038,29.93000031,22.57999992,15.64999962,84.45999908,70.61000061
6/27/2019,11.14999962,3.609999895,10.27000046,NULL,4.070000172,29.35000038,22.20000076,15.96000004,85.83000183,70.40000153
6/28/2019,11.23999977,3.589999914,10.69999981,19.60000038,4.179999828,29.93000031,22.44000053,15.88000011,85.90000153,73.77999878
7/1/2019,11.32999992,3.579999924,10.47000027,NULL,4.110000134,30.54000092,22.87000084,16.04000092,86.51999664,72.19000244
7/2/2019,11.22000027,3.559999943,10.28999996,19.54999924,4.110000134,30.79999924,22.81999969,16.73999977,86.66000366,72.12000275
7/3/2019,11.26000023,3.579999924,10.07999992,NULL,4.039999962,30.82999992,22.77000046,16.73999977,86.66000366,73.63999939
7/4/2019,11.42000008,3.529999971,10.14999962,19.39999962,4.059999943,30.79999924,23.45000076,16.70000076,85.27999878,73.77999878
7/5/2019,11.48999977,3.529999971,10.14999962,19.85000038,4.110000134,30.77000046,23.63999939,16.54999924,85.83000183,72.52999878
7/8/2019,11.38000011,3.559999943,9.899999619,19.60000038,4.110000134,30.40999985,23.29999924,16.70000076,85.83000183,71.91999817
7/9/2019,11.35000038,3.619999886,9.720000267,19.64999962,4.170000076,31.28000069,23.11000061,16.65999985,85.97000122,71.98000336
7/10/2019,11.28999996,3.599999905,9.720000267,19.39999962,4.170000076,31.72999954,22.77000046,16.5,85.15000153,73.77999878
7/11/2019,11.38000011,3.609999895,9.81000042,18.79999924,4.139999866,31.60000038,22.92000008,16.45999908,84.59999847,74.80999756
7/12/2019,11.35000038,3.539999962,9.970000267,NULL,4.090000153,31.63999939,22.92000008,16.65999985,85.15000153,76.40000153
7/15/2019,11.32999992,3.539999962,9.760000229,18.70000076,4.090000153,32.63999939,22.92000008,16.5,86.11000061,76.12000275
7/16/2019,11.32999992,3.529999971,9.829999924,18.70000076,4.070000172,32.95999908,22.34000015,16.45999908,85.55999756,76.12000275
7/17/2019,11.68999958,3.519999981,9.720000267,19.29999924,4.070000172,32.77000046,22.96999931,16.5,87.13999939,77.56999969
7/18/2019,11.57999992,3.519999981,9.539999962,NULL,4.070000172,33.50999832,22.72999954,16.75,86.18000031,76.52999878
7/19/2019,11.60000038,3.50999999,9.380000114,18.79999924,4.050000191,34.15000153,22.62999916,16.57999992,86.11000061,76.59999847
7/22/2019,11.35000038,3.49000001,9.449999809,17.60000038,NULL,34.34000015,21.95999908,16.09000015,86.25,77.22000122
7/23/2019,11.38000011,3.49000001,9.880000114,17.25,4.010000229,35.11999893,22.10000038,15.64000034,85.90000153,77.36000061
7/24/2019,11.19999981,3.480000019,9.81000042,17.5,3.980000019,34.63999939,21.47999954,15.80000019,85.48999786,77.56999969
7/25/2019,11.03999996,3.49000001,10.19999981,17.25,NULL,34.79999924,21.37999916,15.60000038,84.80000305,77.91000366
7/26/2019,11.06000042,3.480000019,10.27000046,17.60000038,4.010000229,34.40999985,20.89999962,15.60000038,84.80000305,77.70999908
7/29/2019,10.92000008,3.470000029,10.06000042,17.10000038,4.010000229,34.18000031,20.52000046,15.39999962,84.59999847,79.29000092
7/30/2019,10.57999992,3.460000038,9.789999962,NULL,3.980000019,33.43999863,20.46999931,15.85000038,85.27999878,78.59999847
7/31/2019,10.52000046,3.450000048,10.27000046,16.89999962,NULL,34.43999863,20.52000046,15.93000031,85.15000153,77.91000366
8/1/2019,10.56000042,3.450000048,10.28999996,17.5,4.03000021,34.99000168,20.46999931,15.85000038,83.76999664,77.22000122
8/2/2019,10.44999981,3.450000048,10.22000027,17.29999924,4.010000229,34.83000183,20.22999954,15.72000027,82.54000092,77.91000366
8/5/2019,10.10999966,3.420000076,10.07999992,NULL,4.010000229,35.31000137,19.64999962,15.52000046,83.08999634,79.29000092
8/6/2019,9.81000042,3.420000076,9.899999619,17.10000038,4.010000229,35.47000122,19.21999931,15.52000046,83.01999664,77.91000366
8/7/2019,9.609999657,3.460000038,10.06000042,17.29999924,4.010000229,36.75999832,18.84000015,15.35999966,83.08999634,75.91000366
8/8/2019,9.609999657,3.470000029,10.60999966,17.39999962,4.010000229,36.43999863,19.45999908,15.27999973,82.80999756,73.77999878
8/9/2019,9.970000267,3.470000029,10.52000046,17.64999962,4.070000172,37.38000107,19.40999985,15.18999958,81.02999878,72.59999847
8/12/2019,10.03999996,3.460000038,10.73999977,17.70000076,4.170000076,37.72999954,19.31999969,15.18999958,81.51000214,70.33000183
8/13/2019,9.899999619,3.440000057,10.67000008,17.5,4.21999979,37.99000168,18.84000015,15.10999966,83.76999664,68.40000153
8/14/2019,9.880000114,3.450000048,10.67000008,17.20000076,4.269999981,38.34000015,19.03000069,15.06999969,85.22000122,70.33000183
8/15/2019,9.899999619,3.400000095,10.57999992,16.95000076,4.25,38.70000076,18.79000092,15.10999966,85.76999664,70.26000214
8/16/2019,10.09000015,3.380000114,10.48999977,16.79999924,4.179999828,37.83000183,20.09000015,15.02999973,85.41999817,70.33000183
8/19/2019,10.06000042,3.289999962,10.48999977,NULL,4.119999886,38.02000046,20.42000008,15.02999973,85.08000183,71.01999664
8/20/2019,10.02000046,3.319999933,10.42000008,17.39999962,4.139999866,38.70000076,20.22999954,15.18999958,85.15000153,70.12000275
8/21/2019,10.19999981,3.309999943,10.56000042,17.29999924,4.21999979,38.79999924,20.61000061,15.72000027,84.45999908,70.26000214
8/22/2019,10.14999962,3.309999943,10.48999977,17.29999924,4.369999886,37.88999939,20.89999962,15.52000046,82.73999786,68.94999695
8/23/2019,10.10999966,3.279999971,10.64999962,17.64999962,4.269999981,37.56999969,20.46999931,15.27999973,81.70999908,68.87999725
8/26/2019,9.789999962,3.25999999,10.38000011,18.35000038,4.210000038,37.54000092,19.98999977,15.27999973,81.98999786,66.87999725
8/27/2019,9.699999809,3.25,10.19999981,18.29999924,4.210000038,36.75999832,19.64999962,15.47999954,84.45999908,66.87999725
8/28/2019,9.680000305,3.25,10.13000011,NULL,4.110000134,36.70000076,19.31999969,15.43999958,84.45999908,67.08999634
8/29/2019,9.590000153,3.25999999,10.07999992,17.75,4.110000134,37.09000015,19.40999985,15.77000046,85.15000153,66.47000122
8/30/2019,9.739999771,3.25,10.10999966,17.79999924,4.130000114,37.70000076,20.12999916,16.09000015,85.01000214,65.30000305
9/3/2019,9.720000267,3.309999943,9.859999657,18.10000038,4.039999962,37.91999817,19.84000015,15.93000031,83.76999664,64.66999817
9/4/2019,9.699999809,3.309999943,9.829999924,17.29999924,3.980000019,38.02000046,20.28000069,15.85000038,84.31999969,63.29999924
9/5/2019,9.649999619,3.319999933,9.880000114,17.5,3.960000038,37.47000122,20.28000069,15.97000027,85.48999786,63.77999878
9/6/2019,9.56000042,3.329999924,9.739999771,17.25,3.960000038,37.72999954,20.37000084,15.93000031,84.94000244,66.87999725
9/9/2019,9.470000267,3.279999971,9.649999619,17.29999924,3.920000076,37.43999863,20.09000015,15.97000027,83.83999634,66.94999695
9/10/2019,9.380000114,3.309999943,9.699999809,16.89999962,3.779999971,37.04999924,20.46999931,16.29999924,83.76999664,66.19000244
9/11/2019,9.399999619,3.309999943,10.03999996,17.04999924,3.769999981,37.11999893,20.28000069,16.17000008,83.83999634,65.16000366
9/12/2019,9.449999809,3.289999962,10.27000046,17.20000076,3.799999952,37.66999817,20.65999985,16.20999908,84.81999969,65.23000336
9/13/2019,9.680000305,3.289999962,10.28999996,17.14999962,3.799999952,39.47000122,21.29000092,15.97000027,85.51999664,65.84999847
9/16/2019,9.720000267,3.289999962,10.31000042,16.89999962,3.799999952,39.83000183,21.77000046,15.93000031,86.36000061,66.19000244
9/17/2019,9.81000042,3.289999962,10.32999992,16.89999962,3.75,39.79999924,22.68000031,15.77000046,86.29000092,66.87999725
9/18/2019,9.789999962,3.359999895,10.47000027,16.70000076,3.769999981,39.34000015,22.38999939,15.72000027,85.23999786,66.94999695
9/19/2019,9.859999657,3.440000057,10.44999981,16.75,3.769999981,40.38000107,22.68000031,15.77000046,86.91999817,66.87999725
9/20/2019,9.720000267,3.410000086,10.31000042,16.5,3.809999943,40.79999924,22.48999977,15.77000046,88.58999634,67.63999939
9/23/2019,9.680000305,3.339999914,10.01000023,16.20000076,3.789999962,39.99000168,22.38999939,15.77000046,88.23999786,68.26000214
9/24/2019,9.81000042,3.329999924,10.07999992,16.20000076,3.779999971,39.34000015,22.68000031,15.80000019,90.75,66.66999817
9/25/2019,9.81000042,3.329999924,9.970000267,16.5,3.730000019,40.47000122,22.72999954,15.77000046,90.83000183,68.26000214
9/26/2019,10.27000046,3.329999924,10.13000011,16.5,3.74000001,40.63000107,23.82999992,15.80000019,90.55000305,68.47000122
9/27/2019,10.52000046,3.309999943,10.07999992,16.29999924,3.690000057,41.27999878,23.5,15.64000034,89.36000061,67.83000183
9/30/2019,10.43000031,3.309999943,9.989999771,16.29999924,3.670000076,40.66999817,23.35000038,15.52000046,88.66000366,67.55000305
10/1/2019,10.48999977,3.289999962,9.970000267,16.29999924,3.670000076,41.11999893,23.78000069,15.52000046,90.05999756,66.83999634
10/2/2019,10.60999966,3.289999962,9.899999619,16.29999924,3.690000057,40.38000107,23.5,16.34000015,89.77999878,66.12999725
10/3/2019,10.60999966,3.279999971,9.81000042,16.29999924,3.779999971,40.34000015,23.5,15.60000038,90.12999725,65.83999634
10/4/2019,10.22999954,3.190000057,9.720000267,16.10000038,3.779999971,39.66999817,22.29999924,15.68000031,90.05999756,64.84999847
10/7/2019,9.989999771,3.25999999,9.699999809,15.75,3.829999924,39.02000046,21.53000069,15.85000038,88.66000366,64.84999847
10/8/2019,10.13000011,3.25999999,9.970000267,15.35000038,3.829999924,39.66999817,21.90999985,15.80000019,88.66000366,64.41999817
10/9/2019,10.09000015,3.230000019,9.970000267,15.30000019,3.829999924,39.86000061,21.90999985,15.77000046,89.36000061,63.99000168
10/10/2019,10.09000015,3.210000038,9.789999962,15.19999981,3.819999933,39.86000061,21.77000046,15.56000042,89.77999878,63.84999847
10/11/2019,10.09000015,3.25,9.789999962,15.39999962,3.809999943,39.79999924,21.86000061,15.56000042,89.56999969,63.99000168
10/14/2019,10.30000019,3.25,9.760000229,15.39999962,3.809999943,40.22000122,22.57999992,15.60000038,91.02999878,63.84999847
10/15/2019,10.22999954,3.25,9.720000267,15.55000019,3.799999952,40.47000122,22.38999939,15.43999958,91.44999695,63.84999847
10/16/2019,10.19999981,3.25,9.699999809,14.89999962,3.829999924,40.34000015,22.44000053,15.68000031,92.5,63.27999878
10/17/2019,10.10999966,3.190000057,9.739999771,14.19999981,3.839999914,39.63000107,22.04999924,15.60000038,93.26999664,62.56999969
10/18/2019,9.989999771,3.210000038,9.739999771,14.25,3.839999914,39.63000107,21.62000084,15.77000046,92.5,62.06999969
10/21/2019,9.850000381,3.210000038,9.649999619,14.44999981,3.809999943,39.63000107,21.32999992,15.60000038,92.36000061,60.93999863
10/22/2019,9.899999619,3.210000038,9.829999924,14.60000038,3.940000057,39.70000076,21.23999977,15.56000042,92.56999969,58.86999893
10/23/2019,9.850000381,3.210000038,9.949999809,NULL,3.99000001,39.72999954,21.29000092,15.52000046,93.90000153,59.02000046
10/24/2019,10.09000015,3.230000019,10.01000023,15.25,4.019999981,41.11999893,21.62000084,15.47999954,93.41000366,59.22999954
10/25/2019,10.09000015,3.25,9.920000076,NULL,4.010000229,41.25,22.04999924,15.43999958,93.62000275,58.31000137
10/28/2019,10.06000042,3.25999999,10.10999966,14.60000038,4.050000191,41.15000153,22.25,15.39999962,92.15000153,56.52999878
10/29/2019,10.01000023,3.25999999,10.10999966,14.44999981,NULL,40.95999908,21.95999908,15.39999962,90.75,55.95999908
10/30/2019,10.10999966,3.329999924,10.01000023,14.55000019,3.980000019,40.27999878,22.25,15.43999958,92.43000031,56.38999939
10/31/2019,10.10999966,3.349999905,9.920000076,14.5,3.980000019,40.18000031,21.90999985,15.31000042,91.66000366,56.16999817
11/1/2019,10.18000031,3.349999905,9.970000267,14.5,3.980000019,40.38000107,22.96999931,15.35999966,90.19999695,54.11000061
11/4/2019,10.30000019,3.339999914,9.899999619,14.60000038,3.980000019,40.66999817,23.78000069,15.31000042,90.83000183,52.97000122
11/5/2019,10.31999969,3.329999924,9.970000267,14.64999962,3.980000019,40.50999832,23.82999992,15.31000042,90.12999725,52.97000122
11/6/2019,10.27000046,3.329999924,10.01000023,15.30000019,4.119999886,40.18000031,23.78000069,15.31000042,90.19999695,53.40000153
11/7/2019,10.43999958,3.349999905,10.32999992,15.30000019,4.139999866,40.40999985,24.30999947,15.31000042,90.26999664,53.33000183
11/8/2019,10.43999958,3.309999943,10.32999992,15.75,4.179999828,40.18000031,24.54999924,15.27999973,89.01000214,52.97000122
11/11/2019,10.27000046,3.319999933,10.38000011,15.39999962,4.170000076,39.31000137,24.02000046,15.27999973,87.61000061,51.90999985
11/12/2019,10.25,3.309999943,10.47000027,15.44999981,4.210000038,39.43999863,24.54999924,15.18999958,87.88999939,50.70000076
11/13/2019,10.25,3.309999943,10.31000042,NULL,4.150000095,38.66999817,24.79000092,15.14999962,85.87000275,49.90999985
11/14/2019,10.15999985,3.309999943,10.31000042,15.89999962,4.139999866,37.66999817,24.36000061,15.18999958,84.33000183,49.06000137
11/15/2019,9.989999771,3.289999962,10.31000042,NULL,4.090000153,38.22000122,24.02000046,15.10999966,86.84999847,48.99000168
11/18/2019,9.93999958,3.309999943,10.42000008,15.80000019,4.099999905,37.99000168,23.26000023,15.10999966,86.56999969,50.27000046
11/19/2019,9.989999771,3.289999962,10.38000011,16.20000076,4.099999905,38.38000107,23.69000053,15.10999966,85.16999817,50.47999954
11/20/2019,9.899999619,3.279999971,10.19999981,16.25,4.079999924,37.75999832,23.63999939,15.10999966,84.81999969,50.40999985
11/21/2019,9.659999847,3.269999981,10.01000023,17.10000038,4.059999943,36.59999847,23.82999992,15.10999966,85.87000275,48.34999847
11/22/2019,9.520000458,3.269999981,10.06000042,16.39999962,NULL,36.11999893,23.05999947,14.98999977,85.87000275,46.63999939
11/25/2019,9.590000153,3.25999999,10.14999962,17.10000038,4.010000229,36.11999893,22.87000084,15.02999973,85.23999786,47.43000031
11/26/2019,9.470000267,3.269999981,10.31000042,16.95000076,3.980000019,36.59999847,23.05999947,14.98999977,85.23999786,47.43000031
11/27/2019,9.399999619,3.269999981,10.28999996,17.45000076,4.059999943,36.50999832,22.96999931,15.02999973,84.81999969,47.13999939
11/28/2019,9.399999619,3.269999981,10.28999996,17.20000076,NULL,35.15000153,22.34000015,15.02999973,82.58999634,45.50999832
11/29/2019,9.380000114,3.269999981,10.39999962,16.70000076,3.980000019,35.15000153,22.48999977,15.02999973,81.26000214,45.15000153
12/2/2019,9.229999542,3.279999971,10.44999981,16.10000038,4.010000229,34.95999908,22.29999924,14.98999977,82.94000244,44.79999924
12/3/2019,9.140000343,3.279999971,10.67000008,16.10000038,4.070000172,35.22000122,22.29999924,14.94999981,82.23999786,44.43999863
12/4/2019,9.380000114,3.410000086,10.67000008,15.89999962,4.090000153,36.43999863,23.20999908,14.94999981,81.19000244,44.43999863
12/5/2019,9.279999733,3.390000105,10.52000046,15.44999981,4.070000172,35.66999817,22.87000084,14.94999981,82.44999695,45.29000092
12/6/2019,9.229999542,3.390000105,10.85999966,16.10000038,4.130000114,35.72999954,22.96999931,14.90999985,82.51999664,46.5
12/9/2019,9.279999733,3.410000086,11.02000046,16.25,4.269999981,35.75999832,22.72999954,14.94999981,82.80000305,45.79000092
12/10/2019,9.090000153,3.420000076,11.10999966,16.29999924,4.53000021,35.79999924,21.90999985,14.69999981,83.22000122,44.65000153
12/11/2019,NULL,3.440000057,11.10999966,16.20000076,4.599999905,36.43999863,21.80999947,14.77999973,82.37999725,44.43999863
12/12/2019,9.18999958,3.420000076,11.02000046,16.39999962,4.590000153,36.56999969,22.01000023,14.73999977,82.87000275,44.79999924
12/13/2019,9.090000153,3.420000076,10.82999992,16.54999924,4.670000076,36.43999863,21.95999908,14.73999977,81.75,44.09000015
12/16/2019,9.020000458,3.400000095,10.81000042,16.79999924,4.590000153,36.50999832,22.25,14.69999981,82.73000336,44.72999954
12/17/2019,8.829999924,3.410000086,10.53999996,16.85000038,4.429999828,36.54000092,21.90999985,14.69999981,83.55999756,44.00999832
12/18/2019,8.710000038,3.400000095,10.27000046,16.85000038,4.429999828,35.47000122,21.29000092,14.69999981,83.76999664,43.86999893
12/19/2019,8.569999695,3.400000095,10.38000011,16.85000038,4.449999809,35.47000122,20.46999931,14.77999973,82.37999725,43.36999893
12/20/2019,8.659999847,3.390000105,10.47000027,16.29999924,4.46999979,35.70000076,19.64999962,14.69999981,82.80000305,41.24000168
12/23/2019,8.68999958,3.400000095,10.48999977,16.35000038,4.380000114,35.79999924,19.60000038,14.86999989,82.37999725,39.59999847
12/24/2019,8.68999958,3.410000086,10.56000042,16.20000076,4.380000114,35.88999939,19.98999977,15.02999973,82.37999725,37.75999832
12/25/2019,8.619999886,3.400000095,10.53999996,16.5,4.420000076,36.72999954,20.09000015,14.69999981,83.22000122,39.45999908
12/26/2019,8.640000343,3.380000114,10.47000027,16.85000038,4.460000038,36.54000092,19.98999977,14.69999981,82.02999878,39.25
12/27/2019,8.569999695,3.380000114,10.72000027,NULL,4.489999771,36.59999847,20.56999969,14.69999981,82.02999878,38.33000183
12/30/2019,8.590000153,3.329999924,10.77000046,17.14999962,4.53000021,36.75999832,20.12999916,14.69999981,83.01000214,37.61000061
12/31/2019,8.550000191,3.359999895,10.69999981,NULL,4.53000021,36.75999832,20.52000046,14.69999981,83.30000305,36.47999954
1/2/2020,8.710000038,3.380000114,10.93000031,16.60000038,4.849999905,37.72999954,20.65999985,14.86999989,82.66000366,37.54000092
1/3/2020,8.640000343,3.380000114,10.98999977,16.60000038,4.989999771,37.18000031,20.37000084,14.73999977,83.44000244,37.90000153
1/6/2020,8.619999886,3.359999895,10.93000031,NULL,5.079999924,36.99000168,20.04000092,14.69999981,83.65000153,37.40000153
1/7/2020,8.640000343,3.349999905,10.78999996,16.35000038,5.079999924,37.27999878,20.18000031,14.69999981,83.51000214,36.61999893
1/8/2020,8.399999619,3.400000095,10.67000008,16.29999924,5.199999809,36.38000107,19.75,14.69999981,83.72000122,35.84000015
1/9/2020,8.5,3.410000086,10.93000031,16.39999962,5.550000191,36.91999817,19.94000053,14.69999981,82.66000366,35.68999863
1/10/2020,8.659999847,3.410000086,11.02000046,16.64999962,5.880000114,37.11999893,20.18000031,14.69999981,82.94000244,35.22999954
1/13/2020,8.659999847,3.420000076,11.03999996,16.70000076,5.75,36.91999817,20.61000061,14.77999973,82.94000244,35.34000015
1/14/2020,8.710000038,3.539999962,11.38000011,16.54999924,5.880000114,36.72999954,20.61000061,14.69999981,83.22000122,35.27000046
1/15/2020,8.710000038,3.529999971,11.44999981,16.60000038,6.239999771,36.75999832,20.31999969,14.90999985,83.51000214,35.15999985
1/16/2020,9.039999962,3.470000029,11.52000046,17.10000038,6.5,37.22000122,NULL,14.69999981,83.79000092,35.04999924
1/17/2020,9.109999657,3.309999943,11.38000011,16.89999962,6.5,37.43999863,20.76000023,14.73999977,85.19999695,37.47000122
1/20/2020,9.109999657,3.309999943,11.60999966,16.89999962,6.050000191,38.25,20.76000023,14.13000011,85.41000366,38.04000092
1/21/2020,9.109999657,3.329999924,11.77000046,17.14999962,6.039999962,38.70000076,21.09000015,14.09000015,82.09999847,37.68999863
1/22/2020,9.140000343,3.329999924,11.97000027,17.39999962,6.239999771,38.43999863,21.32999992,14.28999996,76.38999939,37.97000122
1/30/2020,8.760000229,3.319999933,11.52000046,NULL,5.809999943,36.75999832,19.84000015,14.34000015,76.25,37.61000061
1/31/2020,8.380000114,3.269999981,10.97000027,16.5,5.480000019,35.72999954,18.5,14.46000004,73.93000031,39.59999847
2/3/2020,8.069999695,3.339999914,11.18000031,NULL,5.389999866,35.09000015,17.92000008,14.21000004,75.05999756,37.11999893
2/4/2020,8.050000191,3.380000114,11.19999981,16.25,5.190000057,34.79999924,17.35000038,14.28999996,75.69000244,35.61999893
2/5/2020,8.029999733,3.339999914,11.13000011,16.5,5.130000114,34.83000183,17.59000015,14.38000011,77.66000366,35.97999954
